date,url,actor1,actor2,location,tone,event_type,link_status,headline
2025-01-12 11:15:00.000000 UTC,"http://www.morningsun.net/stories/germanys-top-diplomat-calls-for-smart-approach-to-sanctions-at-start-of-riyadh-meeting-on-syria,171301",UNITED STATES,SYRIA,Syria,-6.88836104513064,163,HTTP 404,
2025-01-12 20:45:00.000000 UTC,https://www.nbcnews.com/news/world/saudi-arabia-presses-diplomats-lift-sanctions-syria-rcna187333,SYRIA,,Syria,-3.58056265984655,80,Active,Saudi Arabia presses top E.U. diplomats to lift sanctions on Syria after Assad’s fall
2025-01-12 23:15:00.000000 UTC,https://aninews.in/news/world/middle-east/eu-ministers-to-discuss-lifting-syria-sanctions-after-western-arab-diplomats-meet-in-riyadh20250113035220/,GERMANY,SYRIA,"Golan Heights, Syria (general), Syria",-1.36054421768707,85,Active,"EU ministers to discuss lifting Syria sanctions after Western, Arab diplomats meet in Riyadh"
2025-01-12 23:15:00.000000 UTC,https://www.elsiglodetorreon.com.mx/noticia/2025/captan-al-expresidente-pena-nieto-en-egipto.html,EGYPT,PRESIDENT,Egypt,0.5524861878453,173,Active,Captan al expresidente Peña Nieto en Egipto | VIDEO | El Siglo de Torreón
2025-01-12 23:30:00.000000 UTC,https://www.channelnewsasia.com/world/us-president-joe-biden-calls-immediate-ceasefire-call-israel-pm-netanyahu-gaza-4853146,ISRAEL,,"Doha, Ad Daw?ah, Qatar",-5.43478260869565,256,HTTP 404,
2025-01-12 23:30:00.000000 UTC,https://itongadol.com/medio-oriente/altos-diplomaticos-de-europa-y-medio-oriente-se-reunen-en-arabia-saudita-para-tratar-el-futuro-de-siria,SAUDI ARABIA,SYRIAN,Saudi Arabia,-2.83950617283951,40,Active,Altos diplomáticos de Europa y Medio Oriente se reúnen en Arabia Saudita para tratar el futuro de Siria - Itón Gadol
2025-01-12 23:30:00.000000 UTC,http://www.psuv.org.ve/temas/noticias/venezuela-agradece-a-iran-por-su-apoyo-al-presidente-maduro-tras-juramentacion/,VENEZUELA,IRAN,Iran,0.452488687782799,51,Active,Venezuela agradece a Irán por su apoyo al presidente Maduro tras juramentación | PSUV
2025-01-13 00:30:00.000000 UTC,https://calgarysun.com/news/world/saudi-arabia-presses-top-eu-diplomats-to-lift-sanctions-on-syria-after-assads-fall/wcm/179f7ee9-0d10-4c2e-b3eb-157c18738a76,WASHINGTON,SYRIA,"Damascus, Dimashq, Syria",-1.59883720930232,80,HTTP 410,
2025-01-13 02:30:00.000000 UTC,https://www.yahoo.com/news/lebanon-president-starts-consultations-naming-014825723.html,LEBANON,ISRAEL,Israel,-1.95318087185925,42,HTTP 404,
2025-01-13 02:45:00.000000 UTC,https://www.ibtimes.com/new-lebanon-president-starts-consultations-naming-pm-3758928,LEBANON,LAWMAKER,Lebanon,-1.78282009724473,42,Active,New Lebanon President Starts Consultations On Naming PM | IBTimes
2025-01-13 09:45:00.000000 UTC,https://www.marketscreener.com/news/latest/Lebanon-to-name-a-prime-minister-as-new-phase-begins-48741825/,JOE BIDEN,,"Riyadh, Ar Riya?, Saudi Arabia",1.97238658777121,51,HTTP 403,
2025-01-13 11:00:00.000000 UTC,https://www.presstv.ir/Detail/2025/01/13/740812/Iran-Yemen-diplomat-insecurity-Red-Sea,THE UN,YEMENI,"Sanaa, San‘a', Yemen",-4.56730769230769,46,Active,"US-led aggression in Yemen worsens Red Sea situation, warns Iranian diplomat"
2025-01-13 12:30:00.000000 UTC,https://www.thehindu.com/news/international/lebanon-to-name-a-prime-minister-as-new-phase-begins/article69095335.ece,JOE BIDEN,LEBANON,Lebanon,1.98807157057654,51,Active,Lebanon to name a prime minister as new phase begins - The Hindu
2025-01-13 14:45:00.000000 UTC,https://aurora-israel.co.il/presidenta-de-cruz-roja-se-reune-en-israel-con-familias-de-rehenes-entre-esperanzas-de-acuerdo/,AMERICAN,UNITED STATES,Israel,-4.45682451253482,40,Active,Presidenta de Cruz Roja se reúne en Israel con familias de rehenes entre esperanzas de acuerdo Aurora Israel Noticias en Español
2025-01-13 16:00:00.000000 UTC,https://www.thepeterboroughexaminer.com/news/world/europe/russia-says-irans-president-will-visit-this-week-and-sign-a-partnership-pact-with-putin/article_c4c05dd2-0f76-506a-b9ba-3b4c4b6beb8d.html,IRANIAN,RUSSIA,"Tehran, Tehran, Iran",-3.57142857142857,112,Active,Russia says Iran's president will visit this week and sign a partnership pact with Putin
2025-01-13 17:45:00.000000 UTC,https://www.news18.com/world/top-icj-judge-nawaf-salam-set-to-be-lebanons-new-prime-minister-9187727.html,ARMY,PRESIDENT,"Beirut, Beyrouth, Lebanon",0.0,71,HTTP 403,
2025-01-13 17:45:00.000000 UTC,https://www.dagospia.com/politica/sintesi-estrema-grande-successo-diplomatico-giorgia-meloni-abbiamo-421028,PRISON,ENGINEER,"Tehran, Tehran, Iran",-5.07936507936508,84,Active,Sintesi estrema del 'grande successo' diplomatico di giorgia meloni: abbiamo ceduto al ricatto ...
2025-01-13 18:00:00.000000 UTC,https://www.winnipegfreepress.com/world/2025/01/13/prominent-diplomat-and-jurist-who-heads-top-un-court-named-lebanons-new-prime-minister,LEBANON,,"Beirut, Beyrouth, Lebanon",-1.20627261761158,71,Active,Head of the International Court of Justice is named Lebanon’s new prime minister – Winnipeg Free Press
2025-01-13 18:15:00.000000 UTC,https://www.washingtonexaminer.com/policy/defense/3284683/italy-releases-iranian-man-connected-drone-attack-us-military/,IRAN,ITALIAN,"Sepehr, Az¯arbayjan-e Gharbi, Iran",-6.70241286863271,175,HTTP 403,
2025-01-13 18:30:00.000000 UTC,https://thediplomat.com/2025/01/christopher-luxons-important-trip-to-the-uae/,ABDULLAH,ISRAELI,"Gaza, Israel (general), Israel",2.23048327137547,36,Active,Christopher Luxon’s Important Trip to the UAE – The Diplomat
2025-01-13 19:30:00.000000 UTC,https://www.clevelandjewishnews.com/jns/former-austrian-leader-says-far-right-supported-pro-jewish-policy/article_170a4a70-b0d5-57df-a442-92469868048e.html,AUSTRIA,ISRAELI,"Tel Aviv, Tel Aviv, Israel",3.18602261048305,51,Active,Former Austrian leader says far-right supported pro-Jewish policy | JNS | clevelandjewishnews.com
2025-01-13 22:45:00.000000 UTC,https://foreignpolicy.com/2025/01/13/israel-hamas-cease-fire-gaza-hostage-release-deal-qatar/,DOHA,,"Doha, Ad Daw?ah, Qatar",-4.52771272443403,60,Active,"Israel, Hamas Close In on a Cease-Fire, Hostage Release Deal"
2025-01-13 22:45:00.000000 UTC,https://foreignpolicy.com/2025/01/13/turkey-hasnt-won-anything-yet-in-syria/,TURKEY,,"Damascus, Dimashq, Syria",-0.25619128949616,12,Active,Turkey Hasn’t Won Anything Yet in Syria
2025-01-13 22:45:00.000000 UTC,https://themedialine.org/top-stories/senior-holocaust-memorial-historian-wont-press-like-on-changes-to-facebooks-moderation-policy/,COMMUNITY,,Israel,-2.84810126582278,192,Active,Senior Holocaust Memorial Historian Won’t Press Like on Changes to Facebook’s Moderation Policy - The Media Line
2025-01-13 22:45:00.000000 UTC,https://www.semana.com/confidenciales/articulo/organizacion-colombia-habla-us-condeno-las-amenazas-de-maduro-contra-el-expresidente-uribe-ya-es-suficiente/202509/,COLOMBIA,MILITARY,Iran,-7.65661252900232,38,Active,Organización Colombia Habla U.S. condenó amenazas de Maduro contra expresidente Uribe - Semana
2025-01-13 23:00:00.000000 UTC,https://saharareporters.com/2025/01/13/donald-trump-refuses-invite-israeli-prime-minister-netanyahu-january-20-inauguration,UNITED STATES,ISRAEL,Israel,-4.18006430868167,36,Active,"Donald Trump Refuses To Invite Israeli Prime Minister, Netanyahu To January 20 Inauguration | Sahara Reporters"
2025-01-13 23:00:00.000000 UTC,https://en.apa.az/foreign-policy/turkiyes-newly-appointed-ambassador-to-azerbaijan-made-post-on-his-appointment-457892,TURKISH,AZERBAIJAN,Turkey,3.50877192982456,50,Active,Türkiye's newly-appointed ambassador to Azerbaijan made post on his appointment
2025-01-13 23:30:00.000000 UTC,https://www.gulftoday.ae/news/2025/01/13/mohamed-bin-zayed-discusses-bilateral-relations-with-president-of-kazakhstan,PRESIDENT,KAZAKHSTAN,"Abu Dhabi, Abu Z¸aby, United Arab Emirates",4.38799076212471,43,HTTP 403,
2025-01-13 23:30:00.000000 UTC,https://article.wn.com/view/2025/01/13/Lebanons_president_names_ICJ_judge_Nawaf_Salam_prime_ministe_g/,JUDGE,LEBANON,Lebanon,-3.2258064516129,42,Active,Lebanon's president names ICJ judge Nawaf Salam prime minister - Worldnews.com
2025-01-13 23:45:00.000000 UTC,https://www.straitstimes.com/world/united-states/biden-defends-foreign-policy-record-despite-ongoing-crises,ISRAEL,IRAN,Iran,-5.22696011004126,30,Active,"In his final foreign policy speech, Biden says US is ‘winning worldwide competition’ | The Straits Times"
2025-01-13 23:45:00.000000 UTC,https://www.dmagazine.com/business-economy/2025/01/university-of-texas-president-jay-hartzell-named-to-same-post-at-smu/,COMPANY,UNITED ARAB EMIRATES,United Arab Emirates,1.6983016983017,46,Active,University of Texas President Jay Hartzell Takes Same Post at SMU - D CEO Magazine
2025-01-13 23:45:00.000000 UTC,https://www.yahoo.com/news/president-biden-delivers-final-foreign-211652755.html,CHINA,ADMINISTRATION,Israel,-3.38164251207729,130,Active,President Biden delivers final foreign policy speech
2025-01-14 05:30:00.000000 UTC,https://www.eveshamjournal.co.uk/news/national/24854415.head-international-court-justice-named-lebanons-new-prime-minister/,LEGISLATOR,PRESIDENT,"Gaza, Israel (general), Israel",-4.21836228287841,60,Active,Head of International Court of Justice named Lebanon’s new prime minister | Evesham Journal
2025-01-14 10:00:00.000000 UTC,https://kathmandupost.com/national/2025/01/14/nepal-continues-diplomatic-efforts-to-secure-release-of-bipin-joshi,ISRAEL,QATAR,"Doha, Ad Daw?ah, Qatar",1.11111111111111,20,Active,Nepal continues diplomatic push to secure release of Bipin Joshi
2025-01-14 14:30:00.000000 UTC,https://www.news4jax.com/news/world/2025/01/14/after-economic-meltdown-and-war-with-israel-lebanons-new-prime-minister-vows-to-rebuild/,NAWAF SALAM,LEBANON,Syria,-5.1300781285446,40,Active,"After economic meltdown and war with Israel, Lebanon's new prime minister vows to rebuild"
2025-01-14 17:45:00.000000 UTC,https://www.middleeasteye.net/profiles/nawaf-salam-icj-president-who-became-lebanons-prime-minister,,SAUDI ARABIA,Saudi Arabia,-1.44546649145861,51,Timeout,
2025-01-14 21:00:00.000000 UTC,https://consortiumnews.com/2025/01/14/craig-murray-us-pet-now-president-of-lebanon/,LEBANESE,BEIRUT,"Beirut, Beyrouth, Lebanon",-0.57803468208093,191,Active,Craig Murray: US Pet Now President of Lebanon – Consortium News
2025-01-14 23:15:00.000000 UTC,https://www.nbcnewyork.com/news/national-international/iran-never-plotted-to-kill-trump-during-campaign-irans-president-tells-nbc-news/6107268/,TEHRAN,,"Tehran, Tehran, Iran",-5.18672199170124,16,Active,"Iran ‘never’ plotted to kill Trump during campaign, Iran’s president tells NBC News – NBC New York"
2025-01-14 23:15:00.000000 UTC,https://www.sott.net/article/497246-Putin-to-meet-with-Iranian-president,NEWSPAPER,,Iran,-3.46820809248555,10,Active,Putin to meet with Iranian president — Puppet Masters — Sott.net
2025-01-14 23:45:00.000000 UTC,https://foreignpolicy.com/2025/01/14/israel-hamas-cease-fire-hostage-release-deal-gaza-ben-gvir/,,ISRAELI,"Doha, Ad Daw?ah, Qatar",-4.56333595594021,40,Active,"Israel, Hamas Near Cease-Fire and Hostage Release Deal in Gaza"
2025-01-14 23:45:00.000000 UTC,https://www.jewishpress.com/news/middle-east/lebanon/nawaf-salam-becomes-prime-minister-of-lebanon/2025/01/14/,JUDGE,JEWISH,Lebanon,0.0,111,Active,"Nawaf Salam Becomes Prime Minister of Lebanon - The Jewish Press - JewishPress.com | Jewish News Syndicate (JNS) | Tuesday, January 14, 2025 | JewishPress.com"
2025-01-14 23:45:00.000000 UTC,https://www.jewishpress.com/news/us-news/yeshiva-university-president-controversial-imam-to-give-trump-inaugural-benedictions/2025/01/14/,IMAM,IRAQ,"Karbalaa, Karbala', Iraq",-1.1605415860735,16,Active,"Yeshiva University President, Controversial Imam to Give Trump Inaugural Benedictions - The Jewish Press - JewishPress.com | Jewish News Syndicate (JNS) | Tuesday, January 14, 2025 | JewishPress.com"
2025-01-14 23:45:00.000000 UTC,http://thepeninsulaqatar.com/article/15/01/2025/us-egyptian-presidents-discuss-mediation-efforts-to-reach-ceasefire-deal-in-gaza,EGYPT,ISRAEL,"Gaza, Israel (general), Israel",-6.62650602409639,30,Active,"US, Egyptian presidents discuss mediation efforts to reach ceasefire deal in Gaza | The Peninsula Qatar"
2025-01-14 23:45:00.000000 UTC,https://www.telemundo.com/noticias/noticias-telemundo/internacional/iran-nunca-planeo-matar-trump-presidente-irani-masoud-pezeshkian-rcna187707,IRAN,SWISS,"Tehran, Tehran, Iran",-4.84988452655889,42,Active,"Irán ""nunca"" planeó matar a Trump durante la campaña, asegura el presidente iraní en entrevista con NBC News"
2025-01-14 23:45:00.000000 UTC,http://thepeninsulaqatar.com/article/15/01/2025/lebanese-president-calls-for-smooth-formation-of-new-government,THE INTERNATIONAL COMMUNITY,PRESIDENT,"Beirut, Beyrouth, Lebanon",2.72108843537415,40,Active,Lebanese president calls for smooth formation of new government | The Peninsula Qatar
2025-01-15 03:15:00.000000 UTC,https://www.newdelhitimes.com/head-of-the-international-court-of-justice-is-named-lebanons-new-prime-minister/,LEBANON,,"Beirut, Beyrouth, Lebanon",-0.96618357487922,71,Active,You are being redirected...
2025-01-15 04:00:00.000000 UTC,https://asianews.network/nepal-continues-diplomatic-push-to-secure-release-of-student-held-captive-by-hamas/,EGYPT,QATAR,Israel,0.72727272727273,20,Active,Nepal continues diplomatic push to secure release of student held captive by Hamas – Asia News Network
2025-01-15 07:30:00.000000 UTC,https://www.nation.sc/articles/24724/president-ramkalawan-attends-zayed-sustainability-prize-awards-ceremony-,UNITED ARAB EMIRATES,ABU DHABI,"Abu Dhabi, Abu Z¸aby, United Arab Emirates",15.5844155844156,17,Active,President Ramkalawan attends Zayed Sustainability Prize Awards ceremony -Seychelles Nation
2025-01-15 07:45:00.000000 UTC,https://www.newdelhitimes.com/russia-says-irans-president-will-visit-this-week-and-sign-a-partnership-pact-with-putin/,IRAN,RUSSIA,"Tehran, Tehran, Iran",-3.24189526184539,112,Active,You are being redirected...
2025-01-15 21:45:00.000000 UTC,https://news.antiwar.com/2025/01/15/erdogan-threatens-turkish-invasion-of-syria-if-new-government-doesnt-eliminate-sdf/,MILITARY,,"Manbij, ?alab, Syria",-3.68932038834951,1712,Active,Erdogan Threatens Turkish Invasion of Syria If New Government Doesn’t Eliminate SDF - News From Antiwar.com
2025-01-15 22:15:00.000000 UTC,https://www.independent.ie/world-news/hamas-and-israel-reach-ceasefire-deal-to-end-war-and-return-hostages-president-higgins-expresses-hope-for-ongoing-peace-in-region/a1388210252.html,,JOE BIDEN,"Gaza, Israel (general), Israel",-7.2289156626506,20,HTTP 403,
2025-01-15 23:45:00.000000 UTC,https://www.cbc.ca/news/politics/prime-minister-trudeau-gaza-ceasefire-deal-1.7432278,GAZA,,"Gaza, Israel (general), Israel",-4.17287630402385,43,Active,Trudeau says Canada is ready to ensure success of Gaza ceasefire deal | CBC News
2025-01-15 23:45:00.000000 UTC,https://www.nigeriasun.com/news/274947208/uae-president-meets-with-nigerian-president-italian-prime-minister,PRESIDENT,NIGERIAN,"Abu Dhabi, Abu Z¸aby, United Arab Emirates",3.45821325648415,40,Active,UAE President meets with Nigerian President; Italian Prime Minister
2025-01-16 03:15:00.000000 UTC,https://foreignpolicy.com/2025/01/15/south-asia-india-taliban-pakistan-bangladesh-unexpected-diplomacy/,DIPLOMAT,QATAR,"Doha, Ad Daw?ah, Qatar",-3.98040416411512,40,Active,"In South Asia, Power Shifts Usher in Diplomatic Surprises – Foreign Policy"
2025-01-16 03:45:00.000000 UTC,https://navbharattimes.indiatimes.com/world/uae/turkey-president-erdogan-warns-israel-demand-full-withdrawal-of-forces-from-syrian-area-or-ready-for-outcome/articleshow/117281662.cms,SYRIA,ISRAEL,Israel,-2.99625468164794,194,Active,"Erdogan Turkey Israel Syria War,सीरिया से निकलो नहीं तो... तुर्की के 'खलीफा' एर्दोगन ने इजरायल को दी खुली धमकी, अमेरिका को भी दे दिया अल्टीमेटम - turkey president erdogan warns israel demand full withdrawal of forces from syrian area or ready for outcome - Uae News - Navbharat Times"
2025-01-16 05:15:00.000000 UTC,https://www.bignewsnetwork.com/news/274948471/ex-us-president-obama-expresses-gratitude-to-biden-for-his-leadership,JOE BIDEN,ISRAEL,"Gaza, Israel (general), Israel",2.7190332326284,36,Active,Ex US President Obama expresses gratitude to Biden for his leadership
2025-01-16 20:00:00.000000 UTC,https://www.foxnews.com/media/progressive-foreign-policy-experts-credit-trump-israel-hamas-cease-fire-deal,,HAMAS,"Gaza, Israel (general), Israel",-1.72413793103448,43,Active,Progressive foreign policy experts credit Trump for Israel-Hamas cease-fire deal | Fox News
2025-01-16 21:45:00.000000 UTC,https://foreignpolicy.com/2025/01/16/israel-netanyahu-delays-cease-fire-ben-gvir-smotrich-hostage-release-deal-hamas/,NEW YORK,TEHRAN,"Tehran, Tehran, Iran",-2.39234449760766,20,Active,"Why Is Israel Delaying the Gaza Cease-Fire, Hostage Release Deal?"
2025-01-16 22:45:00.000000 UTC,https://www.bignewsnetwork.com/news/274950627/uae-egyptian-presidents-hold-talks-on-ties-regional-issues,GAZA,,"Gaza, Israel (general), Israel",4.76190476190476,45,Active,"UAE, Egyptian presidents hold talks on ties, regional issues"
2025-01-16 22:45:00.000000 UTC,https://www.thetimes.com/world/middle-east/israel-hamas-war/article/netanyahu-ally-threatens-to-collapse-israeli-government-over-deal-tb2n0wp60,ISRAELI,GAZA,"Gaza, Israel (general), Israel",-5.69430569430569,40,Active,Verifying Device
2025-01-16 23:00:00.000000 UTC,https://www.oneindia.com/india/tharoor-urges-kerala-government-resolve-waqf-land-dispute-munambam-011-4044601.html,RESIDENTS,,Israel,-2.63736263736263,192,Active,Tharoor Urges Kerala Government to Resolve Waqf Land Dispute in Munambam - Oneindia News
